"Aggregated Date/Time","Variable","Depth","Site Name","Latitude","Longitude","mean","median","p5","p95","lowest","highest"
2011-11-01T00:00,"omega_ar","-0.5","site 5","-21.54577","150.99697",3.6752755573973195,3.6850230955600916,3.6219595649599823,3.7286113541716643,3.5743232151461486,3.7286113541716643
2011-11-01T00:00,"omega_ar","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"omega_ar","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"omega_ar","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"omega_ar","-23.75","site 4","-21.57511","150.32262",3.356913937886804,3.358771242365726,3.29800271164616,3.4394510757076113,3.292911473185474,3.4394510757076113
2011-11-01T00:00,"omega_ar","-23.75","site 5","-21.54577","150.99697",3.6585421921944405,3.6688446519470292,3.6007767451046058,3.7074013056629025,3.5580648513315656,3.7074013056629025
2011-11-01T00:00,"omega_ar","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"omega_ar","-8.8","site 2","-21.32601","149.54041",3.165115516649897,3.161732604367456,3.134008401843111,3.2044882419797616,3.133321200528931,3.2044882419797616
2011-11-01T00:00,"omega_ar","-8.8","site 3","-21.48707","149.92826",3.303246946806221,3.3045027130053173,3.235888297828736,3.3685939812363053,3.2164369326665816,3.3685939812363053
2011-11-01T00:00,"omega_ar","-8.8","site 4","-21.57511","150.32262",3.368203297999212,3.369668117600691,3.302351764372848,3.450174585711186,3.2949024131638915,3.450174585711186
2011-11-01T00:00,"omega_ar","-8.8","site 5","-21.54577","150.99697",3.6685090906998896,3.6788584133221525,3.6022924348934175,3.7193966989037817,3.571921146680676,3.7193966989037817
2011-11-01T00:00,"PH","-0.5","site 1","-21.15193","149.22053",7.97941757939232,7.978515929759221,7.975596039216704,7.986950415703903,7.972421634148183,7.986950415703903
2011-11-01T00:00,"PH","-0.5","site 2","-21.32601","149.54041",7.9959323621947584,7.9957759726598,7.9820226744109615,8.012428526148543,7.977244990348558,8.012428526148543
2011-11-01T00:00,"PH","-0.5","site 3","-21.48707","149.92826",8.02464024754418,8.022108048379302,8.014083939064564,8.037305613874686,8.013442934968126,8.037305613874686
2011-11-01T00:00,"PH","-0.5","site 4","-21.57511","150.32262",8.042349254227572,8.042949129466326,8.033212838802836,8.053874394352569,8.03040629402268,8.053874394352569
2011-11-01T00:00,"PH","-0.5","site 5","-21.54577","150.99697",8.082547301039249,8.083789744659583,8.076808393029095,8.08734074116585,8.074338824140904,8.08734074116585
2011-11-01T00:00,"PH","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"PH","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"PH","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"PH","-23.75","site 4","-21.57511","150.32262",8.042144509781483,8.042213442453034,8.031582776984646,8.055565205114574,8.030934784047227,8.055565205114574
2011-11-01T00:00,"PH","-23.75","site 5","-21.54577","150.99697",8.089348148762443,8.090016257309387,8.084157254642887,8.094669526521415,8.082925305400384,8.094669526521415
2011-11-01T00:00,"PH","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"PH","-8.8","site 2","-21.32601","149.54041",7.997561345165251,7.997204184512625,7.98222809745036,8.013847662053697,7.978480367963151,8.013847662053697
2011-11-01T00:00,"PH","-8.8","site 3","-21.48707","149.92826",8.025616727123452,8.023520315792728,8.01473719158344,8.038495251760162,8.01396038461121,8.038495251760162
2011-11-01T00:00,"PH","-8.8","site 4","-21.57511","150.32262",8.043553825728086,8.04345778138124,8.033389322444629,8.056980624302563,8.031964640737671,8.056980624302563
2011-11-01T00:00,"PH","-8.8","site 5","-21.54577","150.99697",8.087011538394206,8.088078279868602,8.081471356127098,8.091946265151867,8.079946847726783,8.091946265151867
2011-11-01T00:00,"Dust","-0.5","site 1","-21.15193","149.22053",3.459354812668295E-4,3.452741706527583E-4,3.3181027380344366E-4,3.695770478745806E-4,3.296363519474715E-4,3.695770478745806E-4
2011-11-01T00:00,"Dust","-0.5","site 2","-21.32601","149.54041",3.4213170486358245E-4,3.435713427336017E-4,3.33832413085861E-4,3.514094392173427E-4,3.089225738877913E-4,3.514094392173427E-4
2011-11-01T00:00,"Dust","-0.5","site 3","-21.48707","149.92826",2.852541579002324E-4,2.8455294065313214E-4,2.474353842100659E-4,3.316092851233962E-4,2.4508143515322917E-4,3.316092851233962E-4
2011-11-01T00:00,"Dust","-0.5","site 4","-21.57511","150.32262",2.4574534999893626E-4,2.441787037871087E-4,2.0965456561177132E-4,2.9792864871055114E-4,2.0185573193411387E-4,2.9792864871055114E-4
2011-11-01T00:00,"Dust","-0.5","site 5","-21.54577","150.99697",5.599444480501346E-5,5.3760348767677926E-5,4.926221427562337E-5,8.94672565224553E-5,4.7416156064287315E-5,8.94672565224553E-5
2011-11-01T00:00,"Dust","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Dust","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Dust","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Dust","-23.75","site 4","-21.57511","150.32262",2.728123955870725E-4,2.6901064005901E-4,2.4042030040417273E-4,3.1305266268093283E-4,2.3897934028549293E-4,3.1305266268093283E-4
2011-11-01T00:00,"Dust","-23.75","site 5","-21.54577","150.99697",6.883729210656788E-5,6.658866067015456E-5,5.7450028018857946E-5,1.1033813105712408E-4,5.6269977109895686E-5,1.1033813105712408E-4
2011-11-01T00:00,"Dust","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Dust","-8.8","site 2","-21.32601","149.54041",3.518072198238845E-4,3.541692277915959E-4,3.398930651633593E-4,3.6214091349378886E-4,3.37493452318037E-4,3.6214091349378886E-4
2011-11-01T00:00,"Dust","-8.8","site 3","-21.48707","149.92826",2.877783013753361E-4,2.8640661866772584E-4,2.483398385208742E-4,3.332516163641755E-4,2.4622837005193476E-4,3.332516163641755E-4
2011-11-01T00:00,"Dust","-8.8","site 4","-21.57511","150.32262",2.660064548834091E-4,2.657878900664455E-4,2.3622193841197202E-4,3.123181846205088E-4,2.2882553815802088E-4,3.123181846205088E-4
2011-11-01T00:00,"Dust","-8.8","site 5","-21.54577","150.99697",5.9444284263845205E-5,5.5156988663702343E-5,5.179729951057059E-5,9.081208454971937E-5,5.0869232952437434E-5,9.081208454971937E-5
2011-11-01T00:00,"Secchi","99999.9","site 1","-21.15193","149.22053",3.459473542817334,3.3737111275995573,1.2093750181277685,6.704135298803303,0.6665994447582803,6.704135298803303
2011-11-01T00:00,"Secchi","99999.9","site 2","-21.32601","149.54041",8.807943969704462,10.06893690528945,3.885003054257705,12.66354831469068,3.6070849459593144,12.66354831469068
2011-11-01T00:00,"Secchi","99999.9","site 3","-21.48707","149.92826",8.908016342008379,8.911565292991034,8.109784706385629,10.035369538306766,7.166978407052521,10.035369538306766
2011-11-01T00:00,"Secchi","99999.9","site 4","-21.57511","150.32262",11.862731586478152,11.770656130449758,10.94765297353274,13.252263658210165,10.865572698763888,13.252263658210165
2011-11-01T00:00,"Secchi","99999.9","site 5","-21.54577","150.99697",20.137637081060408,20.25244751954057,18.85169578617197,21.35242242128919,18.471107593064136,21.35242242128919
2011-11-01T00:00,"DIN","-0.5","site 1","-21.15193","149.22053",1.0795048946994283,0.866453355020987,0.11057179604370995,3.3060272695360395,0.1027664076011797,3.3060272695360395
2011-11-01T00:00,"DIN","-0.5","site 2","-21.32601","149.54041",0.519953051118679,0.35768293195749695,0.20952178168256844,1.7106146015268242,0.15590891962344253,1.7106146015268242
2011-11-01T00:00,"DIN","-0.5","site 3","-21.48707","149.92826",0.1648942881030392,0.14385612895132918,0.08746361350734244,0.4530976316757886,0.07907841220502504,0.4530976316757886
2011-11-01T00:00,"DIN","-0.5","site 4","-21.57511","150.32262",0.1884021713876627,0.1898299529134393,0.10604728583346867,0.3198057660449611,0.08508667944030018,0.3198057660449611
2011-11-01T00:00,"DIN","-0.5","site 5","-21.54577","150.99697",0.061151202966311956,0.05952137783822895,0.051968317251526,0.0874955043846303,0.043726090897694816,0.0874955043846303
2011-11-01T00:00,"DIN","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIN","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIN","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIN","-23.75","site 4","-21.57511","150.32262",0.5410431666249167,0.5430889972675679,0.40363313399060124,0.7939871869120596,0.3776139796267074,0.7939871869120596
2011-11-01T00:00,"DIN","-23.75","site 5","-21.54577","150.99697",0.18432025180873582,0.13333842860364167,0.07208830267115007,0.7133121699401415,0.05678643146664284,0.7133121699401415
2011-11-01T00:00,"DIN","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIN","-8.8","site 2","-21.32601","149.54041",0.615149103761182,0.4315861467115951,0.22347391698046545,1.851588155108086,0.1799785226276017,1.851588155108086
2011-11-01T00:00,"DIN","-8.8","site 3","-21.48707","149.92826",0.15312390933994938,0.13769704237345542,0.0726740172323768,0.4485340351910265,0.06377670797250427,0.4485340351910265
2011-11-01T00:00,"DIN","-8.8","site 4","-21.57511","150.32262",0.3023277367750655,0.2976464964815532,0.16575874028332457,0.5369482412745289,0.1514988851086251,0.5369482412745289
2011-11-01T00:00,"DIN","-8.8","site 5","-21.54577","150.99697",0.05062020610275876,0.050501187277882484,0.04460027101065926,0.06835461000984033,0.04248609120260364,0.06835461000984033
2011-11-01T00:00,"DIP","-0.5","site 1","-21.15193","149.22053",4.309876959157717,4.299384018526212,3.8775586518404928,5.034542936536075,3.809007306446248,5.034542936536075
2011-11-01T00:00,"DIP","-0.5","site 2","-21.32601","149.54041",3.810182205897713,3.8087558243222075,3.552312432130009,4.159350401084109,3.530910832324624,4.159350401084109
2011-11-01T00:00,"DIP","-0.5","site 3","-21.48707","149.92826",2.7476800707460445,2.742040559782535,2.1671490936711986,3.5409332620966048,2.1392325906097573,3.5409332620966048
2011-11-01T00:00,"DIP","-0.5","site 4","-21.57511","150.32262",2.0671218326661265,2.0349359263770412,1.5198158851913162,2.932712361739316,1.426889953455189,2.932712361739316
2011-11-01T00:00,"DIP","-0.5","site 5","-21.54577","150.99697",0.8824221749134454,0.8343426707098778,0.6935713218709613,1.4165503304853009,0.5676180184718224,1.4165503304853009
2011-11-01T00:00,"DIP","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIP","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIP","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIP","-23.75","site 4","-21.57511","150.32262",2.3574965790891556,2.2959834232695484,1.8304973088452778,2.9991047570923617,1.7764041992434827,2.9991047570923617
2011-11-01T00:00,"DIP","-23.75","site 5","-21.54577","150.99697",1.0182169789980353,0.9829945247828313,0.7878379044946455,1.5987832328136116,0.770526023379829,1.5987832328136116
2011-11-01T00:00,"DIP","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"DIP","-8.8","site 2","-21.32601","149.54041",3.8499422599001805,3.8373666955301355,3.6164280870845693,4.218215501910851,3.6082832782096186,4.218215501910851
2011-11-01T00:00,"DIP","-8.8","site 3","-21.48707","149.92826",2.7541652740511227,2.7606385517283223,2.1915519968806545,3.5112173268224507,2.1556935208400687,3.5112173268224507
2011-11-01T00:00,"DIP","-8.8","site 4","-21.57511","150.32262",2.2288161873390298,2.248557091098158,1.706697485260315,2.9757733934269015,1.663362897148569,2.9757733934269015
2011-11-01T00:00,"DIP","-8.8","site 5","-21.54577","150.99697",0.8665003070412396,0.8190194238412218,0.6692839607745064,1.4103808910868967,0.562379432328827,1.4103808910868967
2011-11-01T00:00,"Oxygen","-0.5","site 1","-21.15193","149.22053",7016.291446317871,6999.011366054002,6883.5295236379725,7211.572378401296,6833.806365372641,7211.572378401296
2011-11-01T00:00,"Oxygen","-0.5","site 2","-21.32601","149.54041",6926.141504088897,6937.445790800224,6882.213521936306,6960.826274215165,6844.316938360567,6960.826274215165
2011-11-01T00:00,"Oxygen","-0.5","site 3","-21.48707","149.92826",7044.176811627903,7051.761908583602,6982.469843273286,7099.487688768993,6981.355908932472,7099.487688768993
2011-11-01T00:00,"Oxygen","-0.5","site 4","-21.57511","150.32262",7020.382693791067,7026.1781208442535,6968.581833378031,7074.497771248091,6963.5841672778015,7074.497771248091
2011-11-01T00:00,"Oxygen","-0.5","site 5","-21.54577","150.99697",7091.186110075275,7088.863047018655,7073.747294816737,7115.724697325914,7017.20848016951,7115.724697325914
2011-11-01T00:00,"Oxygen","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Oxygen","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Oxygen","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Oxygen","-23.75","site 4","-21.57511","150.32262",7005.947792044373,7010.475239727821,6957.893149929543,7053.443930825265,6952.722928271154,7053.443930825265
2011-11-01T00:00,"Oxygen","-23.75","site 5","-21.54577","150.99697",7084.125354847053,7087.08342630749,7060.394852420976,7102.919210415026,7055.2687661401715,7102.919210415026
2011-11-01T00:00,"Oxygen","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-11-01T00:00,"Oxygen","-8.8","site 2","-21.32601","149.54041",6923.76154706676,6936.364400844356,6877.707126447445,6955.23616064467,6831.245749006209,6955.23616064467
2011-11-01T00:00,"Oxygen","-8.8","site 3","-21.48707","149.92826",7054.368228637796,7066.9606493395495,6984.220855685906,7107.376269162431,6978.536104609812,7107.376269162431
2011-11-01T00:00,"Oxygen","-8.8","site 4","-21.57511","150.32262",7022.399437976464,7026.820608283278,6973.643733672264,7075.266024662005,6970.55133812428,7075.266024662005
2011-11-01T00:00,"Oxygen","-8.8","site 5","-21.54577","150.99697",7097.567182218987,7098.134905285971,7075.986659540366,7115.854061725424,7066.830114297831,7115.854061725424
2011-12-01T00:00,"omega_ar","-0.5","site 1","-21.15193","149.22053",3.1773867056682072,3.178928743078881,3.1002687438808127,3.2514893091494046,3.0768959778047815,3.271729641930099
2011-12-01T00:00,"omega_ar","-0.5","site 2","-21.32601","149.54041",3.307574324523703,3.32089307518342,3.2123070226041386,3.35012295481131,3.195393556664172,3.3550972066595914
2011-12-01T00:00,"omega_ar","-0.5","site 3","-21.48707","149.92826",3.4293659141876343,3.4450774626339156,3.3409885652511746,3.4950999818303417,3.3241242335496883,3.5031232792914753
2011-12-01T00:00,"omega_ar","-0.5","site 4","-21.57511","150.32262",3.5925910797706266,3.5994331452567234,3.523897879709997,3.658096632233781,3.448838368595676,3.6627163043709845
2011-12-01T00:00,"omega_ar","-0.5","site 5","-21.54577","150.99697",3.7212599097088748,3.7206438032127367,3.7093879939711725,3.740943762128517,3.684307040014166,3.7414165375946533
2011-12-01T00:00,"omega_ar","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"omega_ar","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"omega_ar","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"omega_ar","-23.75","site 4","-21.57511","150.32262",3.5746479119831447,3.5820945130154187,3.5131534654029357,3.6461471932091385,3.4037320252701457,3.6499286822712707
2011-12-01T00:00,"omega_ar","-23.75","site 5","-21.54577","150.99697",3.7082255158445068,3.706929849466451,3.6978446470634156,3.719045302956435,3.675682417244521,3.719091127848203
2011-12-01T00:00,"omega_ar","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"omega_ar","-8.8","site 2","-21.32601","149.54041",3.3019728628382086,3.3172157791346017,3.21059831507508,3.3439701140847746,3.1862977814499334,3.344746784721975
2011-12-01T00:00,"omega_ar","-8.8","site 3","-21.48707","149.92826",3.430049885542017,3.44763174721677,3.344188241723974,3.494063049582782,3.3257815325465785,3.502428115546775
2011-12-01T00:00,"omega_ar","-8.8","site 4","-21.57511","150.32262",3.5831857365609863,3.5891456404797477,3.520729990953543,3.6501357902939007,3.4263668175729944,3.6540463889059223
2011-12-01T00:00,"omega_ar","-8.8","site 5","-21.54577","150.99697",3.716592281125537,3.7184295606283464,3.704728123057634,3.7319518935633313,3.682731133499764,3.7345192511756378
2011-12-01T00:00,"PH","-0.5","site 1","-21.15193","149.22053",7.979103733515086,7.98029294577915,7.969792574186042,7.989170884588136,7.966300156482749,7.990405230261863
2011-12-01T00:00,"PH","-0.5","site 2","-21.32601","149.54041",7.996736648404052,7.999293070745923,7.983285342596082,8.006535681185396,7.966360536633193,8.007153267390555
2011-12-01T00:00,"PH","-0.5","site 3","-21.48707","149.92826",8.020434748418692,8.021852852373778,8.011029092816896,8.027098185632994,8.00676622321258,8.029790928596293
2011-12-01T00:00,"PH","-0.5","site 4","-21.57511","150.32262",8.04617619056858,8.046769643604575,8.040759216778635,8.05500158949841,8.02180534684925,8.055027850452499
2011-12-01T00:00,"PH","-0.5","site 5","-21.54577","150.99697",8.068265564386808,8.067982557996162,8.059830792903236,8.079647524365372,8.055010187627119,8.08000074220726
2011-12-01T00:00,"PH","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"PH","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"PH","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"PH","-23.75","site 4","-21.57511","150.32262",8.046583211481126,8.048116046561304,8.040063780370232,8.055439853284348,8.025209784781755,8.056260043615428
2011-12-01T00:00,"PH","-23.75","site 5","-21.54577","150.99697",8.074665818187821,8.072356489165013,8.068601011247813,8.082592401424098,8.067923781387266,8.083061964866248
2011-12-01T00:00,"PH","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"PH","-8.8","site 2","-21.32601","149.54041",7.997892454438844,7.998730774085333,7.982692689445959,8.008250881918233,7.974980981912277,8.009566182760306
2011-12-01T00:00,"PH","-8.8","site 3","-21.48707","149.92826",8.021313344456434,8.022927190535533,8.010554794453826,8.027827656443886,8.008105298950078,8.030729979924832
2011-12-01T00:00,"PH","-8.8","site 4","-21.57511","150.32262",8.047559340425146,8.048591902272275,8.041052983389786,8.05597067170092,8.029189255634417,8.056576117235236
2011-12-01T00:00,"PH","-8.8","site 5","-21.54577","150.99697",8.07170717226488,8.070893152728203,8.063701569673656,8.080366223476743,8.061934003610919,8.080814679420318
2011-12-01T00:00,"Dust","-0.5","site 1","-21.15193","149.22053",3.5810139876762406E-4,3.4395084946222174E-4,3.3779212795614623E-4,4.3747601949929547E-4,3.230989331059959E-4,6.591098250093094E-4
2011-12-01T00:00,"Dust","-0.5","site 2","-21.32601","149.54041",2.9314450926286014E-4,2.918230806706699E-4,2.7214447559113596E-4,3.278571145979727E-4,2.688942834497941E-4,3.3638382632246184E-4
2011-12-01T00:00,"Dust","-0.5","site 3","-21.48707","149.92826",2.4521851441748236E-4,2.3925370066732536E-4,2.1641889657480912E-4,2.932487952005782E-4,2.108495235231629E-4,2.9400129406789856E-4
2011-12-01T00:00,"Dust","-0.5","site 4","-21.57511","150.32262",1.535281564706242E-4,1.4923035674785343E-4,1.2586983635194356E-4,2.181790012659837E-4,1.2299021560624405E-4,2.2077504412991276E-4
2011-12-01T00:00,"Dust","-0.5","site 5","-21.54577","150.99697",7.333778201450371E-5,7.278441470052384E-5,6.191981417991976E-5,9.000332377525366E-5,5.3197733917136034E-5,9.048506533966987E-5
2011-12-01T00:00,"Dust","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"Dust","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"Dust","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"Dust","-23.75","site 4","-21.57511","150.32262",1.6334871292951974E-4,1.6005060787394374E-4,1.2993669028000065E-4,2.4864461707571877E-4,1.2724505263662808E-4,2.5574803883732136E-4
2011-12-01T00:00,"Dust","-23.75","site 5","-21.54577","150.99697",8.808594254749465E-5,8.711238984694413E-5,7.464226066282166E-5,1.118867590875711E-4,6.69890480401228E-5,1.1372368093183882E-4
2011-12-01T00:00,"Dust","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"Dust","-8.8","site 2","-21.32601","149.54041",2.980639264568497E-4,2.9386412591801974E-4,2.785541352660829E-4,3.405528272000122E-4,2.735255701307256E-4,3.4459421990291455E-4
2011-12-01T00:00,"Dust","-8.8","site 3","-21.48707","149.92826",2.4652287566181156E-4,2.4145186761171506E-4,2.1719657292726142E-4,2.945752029174377E-4,2.1338021424447686E-4,2.947416412936327E-4
2011-12-01T00:00,"Dust","-8.8","site 4","-21.57511","150.32262",1.5932672531023055E-4,1.566375543072729E-4,1.284279214687809E-4,2.2743102964390086E-4,1.2609462777392813E-4,2.4292383223810965E-4
2011-12-01T00:00,"Dust","-8.8","site 5","-21.54577","150.99697",7.653280961109211E-5,7.66845811017692E-5,6.5094645026232E-5,9.295137626245305E-5,5.5030642828636506E-5,9.778269053506543E-5
2011-12-01T00:00,"Secchi","99999.9","site 1","-21.15193","149.22053",2.705912579628491,2.079338821508437,0.23311639806573953,7.121336645207633,0.15312237268366857,7.277401869446859
2011-12-01T00:00,"Secchi","99999.9","site 2","-21.32601","149.54041",8.071735330189366,8.544861660971279,3.651187090727867,12.08350557168313,2.6857854589557215,12.090921014020333
2011-12-01T00:00,"Secchi","99999.9","site 3","-21.48707","149.92826",8.620439966559434,8.816214832451843,6.477495757974225,10.531280522728073,5.536277485166597,10.618650209484246
2011-12-01T00:00,"Secchi","99999.9","site 4","-21.57511","150.32262",12.884525744293605,12.718339218075402,11.302817973244057,14.940335831063692,10.299306669484517,15.556688986273329
2011-12-01T00:00,"Secchi","99999.9","site 5","-21.54577","150.99697",19.26365953033285,19.641457398431715,16.09273909477356,21.942297828727174,14.46737847608626,22.150535612093776
2011-12-01T00:00,"DIN","-0.5","site 1","-21.15193","149.22053",3.3939791094773004,2.908530807498066,0.5887524732649829,8.818787467158533,0.20636454771763668,9.232553517556946
2011-12-01T00:00,"DIN","-0.5","site 2","-21.32601","149.54041",0.5586156113677424,0.49965892749670865,0.23916300481473693,1.273891644403993,0.21650104902725176,1.4146594386340723
2011-12-01T00:00,"DIN","-0.5","site 3","-21.48707","149.92826",0.25897728776591916,0.20918165157118981,0.12404409488528707,0.5278792123594525,0.11149303229571669,0.583175641438892
2011-12-01T00:00,"DIN","-0.5","site 4","-21.57511","150.32262",0.18257512014192034,0.18136094023268157,0.09045524446746506,0.3040212704788792,0.06285604513729871,0.3945327405048067
2011-12-01T00:00,"DIN","-0.5","site 5","-21.54577","150.99697",0.16199290365606162,0.04681328669590577,0.03623736493367988,0.5591884497152989,0.029748624692093346,2.472744858560883
2011-12-01T00:00,"DIN","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIN","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIN","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIN","-23.75","site 4","-21.57511","150.32262",0.5475840255549035,0.3852841074950329,0.1993202536521575,1.370995761603209,0.18506017672737915,1.4479148949262808
2011-12-01T00:00,"DIN","-23.75","site 5","-21.54577","150.99697",0.22950734956590355,0.06860602701192361,0.03367457600474336,0.9673500386492819,0.033247997167721394,3.109440538111983
2011-12-01T00:00,"DIN","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIN","-8.8","site 2","-21.32601","149.54041",0.645020497274744,0.5620959366097565,0.30139288796733593,1.523593871803123,0.2614240732094315,1.5993884403730705
2011-12-01T00:00,"DIN","-8.8","site 3","-21.48707","149.92826",0.2580861026141053,0.20212872750844443,0.10628321210558492,0.5557307002282891,0.09901545315100257,0.5894884343609718
2011-12-01T00:00,"DIN","-8.8","site 4","-21.57511","150.32262",0.2627942051436911,0.2253721070403462,0.13610344563918447,0.6147533930444021,0.09454049521593055,0.6409761931333156
2011-12-01T00:00,"DIN","-8.8","site 5","-21.54577","150.99697",0.1667317337676004,0.04104905417310629,0.03203643623089554,0.6382879454065729,0.027949711189762652,2.5827487945837224
2011-12-01T00:00,"DIP","-0.5","site 1","-21.15193","149.22053",3.988198880379771,3.9584937902666786,3.4887625606119923,4.686597740779865,3.4403761288362777,4.703371758690983
2011-12-01T00:00,"DIP","-0.5","site 2","-21.32601","149.54041",2.889418603833591,2.8520026590358714,2.626398212764903,3.487646921118336,2.5681417014811294,3.5034109252989003
2011-12-01T00:00,"DIP","-0.5","site 3","-21.48707","149.92826",2.061417255061981,1.9532259709553041,1.6819966896758813,2.813354568745321,1.614144429294658,2.814855253445921
2011-12-01T00:00,"DIP","-0.5","site 4","-21.57511","150.32262",0.9974115842173233,0.9441164431365348,0.7855306367490578,1.716977922789976,0.738111291504086,1.7527386931263818
2011-12-01T00:00,"DIP","-0.5","site 5","-21.54577","150.99697",0.7528289165664092,0.6760419846313435,0.5511092628283106,1.1878271191780345,0.5273485762694766,1.4921467769023282
2011-12-01T00:00,"DIP","-23.75","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIP","-23.75","site 2","-21.32601","149.54041",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIP","-23.75","site 3","-21.48707","149.92826",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIP","-23.75","site 4","-21.57511","150.32262",1.1600209385958333,1.1079484569927012,0.8780715707427771,2.001071252550654,0.8247550243197054,2.11937545678661
2011-12-01T00:00,"DIP","-23.75","site 5","-21.54577","150.99697",0.8767788192621788,0.8504927894204264,0.6494328064574186,1.2791294610482515,0.6228278158693227,1.603192249262874
2011-12-01T00:00,"DIP","-8.8","site 1","-21.15193","149.22053",no data,no data,no data,no data,no data,no data
2011-12-01T00:00,"DIP","-8.8","site 2","-21.32601","149.54041",2.927314443946866,2.8742552366009044,2.6709390919923126,3.518074237756916,2.649393632975466,3.571116139834317
2011-12-01T00:00,"DIP","-8.8","site 3","-21.48707","149.92826",2.0728126412766286,1.9578517308524979,1.6999400534729232,2.818650450207478,1.6365021815845993,2.8343122865634567
2011-12-01T00:00,"DIP","-8.8","site 4","-21.57511","150.32262",1.0531910247135325,1.010053920020881,0.8133730564586273,1.7618062099596923,0.7904058599852031,1.8803806245275814
2011-12-01T00:00,"DIP","-8.8","site 5","-21.54577","150.99697",0.768969689424845,0.700457938723827,0.572654253861256,1.2121036415194444,0.5413557118962962,1.513698581781252
2011-12-01T00:00,"Oxygen","-0.5","site 1","-21.15193","149.22053",6578.277940549113,6545.273717277537,6405.720740175146,6920.873745829848,6393.691655812102,7007.664098923768
